"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Singapore","SGP","2017","9.180","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Singapore","SGP","2014","10.330","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Slovak Republic","SVK","2017","18.230","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Slovak Republic","SVK","2014","4.730","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Slovenia","SVN","2017","20.920","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Slovenia","SVN","2014","9.960","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Somalia","SOM","2014","15.220","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","South Africa","ZAF","2017","12.900","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","South Africa","ZAF","2014","11.040","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","South Sudan","SSD","2017","11.360","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Spain","ESP","2017","17.690","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Spain","ESP","2014","13.980","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sri Lanka","LKA","2017","7.860","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sri Lanka","LKA","2014","7.180","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sudan","SDN","2014","12.990","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sweden","SWE","2017","8.040","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Sweden","SWE","2014","5.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Switzerland","CHE","2017","12.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Switzerland","CHE","2014","5.300","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Tajikistan","TJK","2017","13.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Tajikistan","TJK","2014","3.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Tanzania","TZA","2017","22.810","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Tanzania","TZA","2014","32.790","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Thailand","THA","2017","27.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Thailand","THA","2014","16.410","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Togo","TGO","2017","17.010","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Togo","TGO","2014","8.840","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Trinidad and Tobago","TTO","2017","23.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Tunisia","TUN","2017","10.970","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Tunisia","TUN","2014","6.500","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Turkiye","TUR","2017","12.150","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Turkiye","TUR","2014","5.320","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Turkmenistan","TKM","2017","15.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Uganda","UGA","2017","29.570","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Uganda","UGA","2014","34.290","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ukraine","UKR","2017","7.410","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Ukraine","UKR","2014","3.100","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","United Arab Emirates","ARE","2017","16.760","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","United Arab Emirates","ARE","2014","18.560","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","United Kingdom","GBR","2017","9.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","United Kingdom","GBR","2014","10.250","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","United States","USA","2017","15.450","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","United States","USA","2014","9.490","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Uruguay","URY","2017","10.060","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Uruguay","URY","2014","6.030","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Uzbekistan","UZB","2017","8.190","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Uzbekistan","UZB","2014","7.520","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Venezuela, RB","VEN","2017","14.660","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Venezuela, RB","VEN","2014","10.480","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Viet Nam","VNM","2017","21.240","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Viet Nam","VNM","2014","12.610","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","West Bank and Gaza","PSE","2017","3.160","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","West Bank and Gaza","PSE","2014","3.210","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Yemen, Rep.","YEM","2014","3.610","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Zambia","ZMB","2017","30.090","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Zambia","ZMB","2014","30.740","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Zimbabwe","ZWE","2017","22.320","total"
"Saved to start, operate, or expand a farm or business (% age 15+)","fin15.t.d.2017","Zimbabwe","ZWE","2014","13.630","total"
