"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","North Macedonia","MKD","2014","2.030","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Norway","NOR","2017","3.840","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Norway","NOR","2014","2.540","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Pakistan","PAK","2017","4.280","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Pakistan","PAK","2014","10.700","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Panama","PAN","2017","4.680","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Panama","PAN","2014","6.830","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Paraguay","PRY","2017","7.490","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Peru","PER","2017","8.170","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Peru","PER","2014","6.790","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Philippines","PHL","2017","14.500","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Philippines","PHL","2014","13.590","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Poland","POL","2017","3.120","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Poland","POL","2014","1.410","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Portugal","PRT","2017","2.150","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Portugal","PRT","2014","0.610","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Puerto Rico","PRI","2014","0.540","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Romania","ROU","2017","2.320","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Romania","ROU","2014","1.950","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Russian Federation","RUS","2017","1.780","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Russian Federation","RUS","2014","1.310","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Rwanda","RWA","2017","12.060","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Rwanda","RWA","2014","12.790","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Saudi Arabia","SAU","2017","5.780","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Saudi Arabia","SAU","2014","5.580","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Senegal","SEN","2017","8.620","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Senegal","SEN","2014","15.250","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Serbia","SRB","2017","3.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Serbia","SRB","2014","2.260","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sierra Leone","SLE","2017","10.770","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sierra Leone","SLE","2014","16.330","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Singapore","SGP","2017","1.480","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Singapore","SGP","2014","1.660","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Slovak Republic","SVK","2017","4.080","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Slovak Republic","SVK","2014","1.740","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Slovenia","SVN","2017","3.760","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Slovenia","SVN","2014","3.620","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Somalia","SOM","2014","13.920","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","South Africa","ZAF","2017","5.660","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","South Africa","ZAF","2014","7.510","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","South Sudan","SSD","2017","9.900","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Spain","ESP","2017","4.420","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Spain","ESP","2014","6.130","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sri Lanka","LKA","2017","6.370","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sri Lanka","LKA","2014","3.130","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sudan","SDN","2014","6.740","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sweden","SWE","2017","1.920","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Sweden","SWE","2014","2.020","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Switzerland","CHE","2017","5.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Switzerland","CHE","2014","1.080","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Tajikistan","TJK","2017","11.400","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Tajikistan","TJK","2014","3.040","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Tanzania","TZA","2017","10.770","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Tanzania","TZA","2014","22.260","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Thailand","THA","2017","9.250","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Thailand","THA","2014","12.790","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Togo","TGO","2017","11.070","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Togo","TGO","2014","5.440","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Trinidad and Tobago","TTO","2017","4.740","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Tunisia","TUN","2017","6.210","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Tunisia","TUN","2014","4.600","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Turkiye","TUR","2017","8.840","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Turkiye","TUR","2014","3.720","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Turkmenistan","TKM","2017","6.820","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Uganda","UGA","2017","19.700","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Uganda","UGA","2014","22.310","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ukraine","UKR","2017","1.350","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Ukraine","UKR","2014","2.480","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","United Arab Emirates","ARE","2017","4.890","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","United Arab Emirates","ARE","2014","6.130","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","United Kingdom","GBR","2017","2.620","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","United Kingdom","GBR","2014","3.470","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","United States","USA","2017","3.670","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","United States","USA","2014","2.540","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Uruguay","URY","2017","2.920","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Uruguay","URY","2014","2.770","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Uzbekistan","UZB","2017","1.410","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Uzbekistan","UZB","2014","1.090","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Venezuela, RB","VEN","2017","5.930","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Venezuela, RB","VEN","2014","3.060","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Viet Nam","VNM","2017","14.790","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Viet Nam","VNM","2014","7.120","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","West Bank and Gaza","PSE","2017","1.260","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","West Bank and Gaza","PSE","2014","2.360","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Yemen, Rep.","YEM","2014","3.910","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Zambia","ZMB","2017","14.430","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Zambia","ZMB","2014","20.840","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Zimbabwe","ZWE","2017","8.220","total"
"Borrowed to start, operate, or expand a farm or business (% age 15+)","fin21.t.d.2017","Zimbabwe","ZWE","2014","7.280","total"
